id_klientit,emri,mosha,gjinia,ka_veture,ka_shtepi,numri_femijeve,te_ardhurat_neto_vjetore,numri_diteve_te_punesuar,lloji_profesionit,numri_anetarve_familjes,punetor_migrant,pagesat_vjetore_te_borxhit,limiti_kreditit,perdorimi_limitit_kreditit(%),piket_kreditit,mospagesat_meparshme,mospagesa_6_muajt_fundit,mospagesa_kreditit
21298,Najada Deneci,45,M,Po,Jo,0.0,534487.09,5844.0,Staf qëndror,2.0,Jo,33041.69,88107.18,19,742.0,0,Jo,Jo
17591,Turi Daja,34,F,Jo,Po,0.0,446215.41,3476.0,Staf i shërbimeve private,1.0,Jo,88360.7,70023.37,96,659.0,0,Jo,Jo
9830,Lola Shehu,44,F,Jo,Po,0.0,210055.2,365240.0,Panjohur,2.0,Jo,16496.49,35990.3,6,757.0,0,Jo,Jo
41203,Sanije Malaj,53,M,Jo,Po,0.0,144313.74,1025.0,Panjohur,2.0,Jo,32281.08,31143.84,17,800.0,0,Jo,Jo
63913,Lori Alcani,31,M,Jo,Po,0.0,198504.99,631.0,Stafi i teknologjisë së lartë,1.0,Jo,10101.92,22745.41,70,831.0,0,Jo,Jo
24160,Zylyftar Behari,44,M,Jo,Po,0.0,158013.35,365251.0,Panjohur,1.0,Jo,34227.17,37631.08,96,928.0,0,Jo,Jo
46547,Erjon Ngjelo,23,F,Po,Po,1.0,226512.71,176.0,Panjohur,3.0,Jo,64343.92,52941.71,70,767.0,0,Jo,Jo
724,Florinda Ngjelo,49,F,Jo,Po,2.0,118948.73,1074.0,Staf qëndror,4.0,Jo,19526.74,41484.57,11,917.0,0,Jo,Jo
16983,Anila Sota,40,M,Po,Po,0.0,228728.2,405.0,Punëtorë të thjeshtë,2.0,Po,18774.96,38120.47,70,526.0,0,Jo,Po
31683,Auror Garibolli,53,F,Po,Jo,0.0,262421.6,3188.0,Staf i shërbimeve private,2.0,Jo,7751.66,30815.81,78,776.0,0,Jo,Jo
39014,Irsida Mehmeti,35,F,Jo,Po,0.0,132538.58,682.0,Menaxher,1.0,Jo,19889.8,29711.9,76,872.0,0,Jo,Jo
41346,Anila Fyshku,40,M,Po,Po,1.0,264007.6,2954.0,Panjohur,3.0,Jo,49549.35,51562.86,30,856.0,0,Jo,Jo
9133,Ermal Billa,25,M,Jo,Po,0.0,128354.24,365240.0,Panjohur,2.0,Jo,34894.69,35505.97,85,875.0,0,Jo,Jo
60350,Orton Albanian,45,M,Jo,Po,0.0,174692.09,560.0,Staf gatimi,2.0,Jo,45521.0,21591.11,2,690.0,0,Jo,Jo
43923,Alket Burburija,39,M,Jo,Po,0.0,128999.9,365243.0,Panjohur,2.0,Jo,31421.15,34770.84,18,732.0,0,Jo,Jo
51699,Nafije Hoxha,41,M,Jo,Jo,0.0,247391.6,1108.0,Punëtorë të thjeshtë,1.0,Po,41691.15,44341.33,75,750.0,0,Jo,Jo
57353,Samet Loka,45,M,Po,Jo,1.0,168348.94,2394.0,Punëtorë të thjeshtë,3.0,Jo,51668.06,63894.1,75,742.0,0,Jo,Jo
48058,Gentian Haxhija,30,M,Po,Po,2.0,410964.72,4314.0,Staf qëndror,4.0,Jo,48039.75,54650.11,49,655.0,0,Jo,Jo
33294,Ejup Lila,49,F,Jo,Jo,0.0,228039.5,10365.0,Staf mjekësor,1.0,Jo,28205.59,80345.55,99,787.0,0,Jo,Jo
27032,Erblina Ajazi,44,M,Jo,Po,0.0,94013.15,365246.0,Panjohur,2.0,Jo,18284.62,20133.8,18,762.0,0,Jo,Jo
26766,Renato Dorzi,35,M,Jo,Po,0.0,110412.54,176.0,Staf pastrimi,2.0,Jo,38396.96,27890.09,86,688.0,0,Jo,Po
63001,Mark Klark,41,M,Po,Po,0.0,108565.83,833.0,Menaxher,2.0,Po,53137.13,34362.21,94,742.0,0,Jo,Jo
8791,Alvi Myrtaj,24,M,Po,Po,0.0,207841.07,739.0,Staf qëndror,2.0,Jo,32514.68,55483.15,98,762.0,0,Jo,Jo
3652,Mirvjen Dajci,50,M,Jo,Po,0.0,122105.32,2358.0,Staf gatimi,1.0,Po,34754.41,30309.27,35,741.0,0,Jo,Jo
4775,Shkelqim Gjata,43,M,Po,Po,0.0,408807.59,626.0,Staf i burimeve njerëzore,2.0,Jo,41900.87,145098.99,77,790.0,0,Jo,Jo
18708,Reonald Hysenllari,33,F,Jo,Po,1.0,317690.94,835.0,Panjohur,3.0,Jo,26135.36,56945.96,62,944.0,0,Jo,Jo
49904,Lindita Jonuzaj,41,M,Jo,Po,1.0,206007.86,5603.0,Staf qëndror,3.0,Jo,28395.25,24816.34,16,860.0,0,Jo,Jo
62841,Autoboss Albania,42,M,Jo,Po,0.0,115302.62,365242.0,Panjohur,2.0,Jo,14852.93,34548.71,90,882.0,0,Jo,Jo
12504,Ximi Doka,29,M,Po,Po,0.0,172237.16,348.0,Menaxher,2.0,Jo,30416.76,64128.66,47,656.0,0,Jo,Jo
33644,Zamir Bajrami,47,F,Jo,Po,0.0,199928.71,1979.0,Punëtorë të thjeshtë,2.0,Jo,16328.8,34098.39,6,912.0,0,Jo,Jo
29116,Nora Ndreu,27,M,Jo,Po,0.0,180371.56,2099.0,Staf i shërbimeve private,2.0,Jo,29399.21,24661.67,84,502.0,1,Po,Po
12394,Klev Diber,30,M,Po,Po,0.0,121422.21,5761.0,Panjohur,1.0,Jo,28676.28,41747.15,78,760.0,0,Jo,Jo
12047,Admir Demiraj,30,M,Jo,Po,0.0,164924.14,1470.0,Staf i shërbimeve private,1.0,Po,45018.48,35914.84,43,872.0,0,Jo,Jo
62014,Ervis Lekaj,40,F,Jo,Po,0.0,161248.44,1818.0,Staf i gastronomisë,2.0,Jo,30275.11,55005.55,41,722.0,0,Jo,Jo
25075,Lumturi Koci,40,F,Jo,Po,0.0,97504.98,365240.0,Panjohur,2.0,Jo,54385.85,25206.66,25,758.0,0,Jo,Jo
38942,Aneida Bajraktari Bicja,31,M,Jo,Po,0.0,229015.23,365250.0,Panjohur,1.0,Jo,20456.87,40734.84,23,934.0,0,Jo,Jo
14793,Lorenc Sejdini,34,M,Jo,Po,0.0,191863.46,2615.0,Panjohur,2.0,Jo,31821.49,46132.91,23,728.0,0,Jo,Jo
33421,Elsiv Kodra,26,M,Po,Po,0.0,219890.32,405.0,Staf i shërbimeve private,2.0,Jo,15519.8,53730.37,91,914.0,0,Jo,Jo
24923,Redi Redi,32,M,Jo,Po,0.0,248550.57,365243.0,Panjohur,2.0,Jo,42963.34,44515.29,99,505.0,0,Po,Po
49603,Zeneli Artan,46,F,Po,Po,0.0,43536.83,365245.0,Panjohur,2.0,Jo,,12031.69,24,724.0,0,Jo,Jo
33156,Frida Tafilica,31,M,Jo,Po,0.0,308533.55,11335.0,Menaxher,2.0,Jo,57225.97,59176.56,67,744.0,0,Jo,Jo
15256,Dash Kazazi,53,M,Po,Jo,0.0,189315.75,3542.0,Staf qëndror,2.0,Po,71463.46,28467.63,84,912.0,0,Jo,Jo
1862,Filan Fisteku,39,M,Jo,Po,0.0,221946.53,166.0,Staf i shitjeve,2.0,Jo,64590.92,27375.25,12,907.0,0,Jo,Jo
53517,Erion Dibra,48,M,Jo,Jo,0.0,174047.47,1224.0,Kontabilist,2.0,Po,34607.48,46191.69,32,709.0,0,Jo,Jo
27512,Kreshnik Dibra,37,M,Jo,Po,0.0,163156.32,1816.0,Panjohur,1.0,Jo,45800.85,33660.28,2,875.0,0,Jo,Jo
50314,Ardit Haxhija,37,M,Jo,Jo,0.0,239479.0,1657.0,Staf i shitjeve,1.0,Jo,44144.1,42751.24,9,696.0,0,Jo,Jo
38101,Fatjon Trashani,43,F,Jo,Po,0.0,137563.81,365248.0,Panjohur,2.0,Jo,32594.94,22604.49,67,939.0,0,Jo,Jo
58682,Klodiana Mehja,30,M,Jo,Po,,93292.6,678.0,Staf pastrimi,1.0,Jo,23041.78,19324.8,56,791.0,0,Jo,Jo
3302,Xhihad Gjurgjej,29,M,Jo,Po,1.0,81421.0,369.0,Staf i shitjeve,3.0,Jo,12710.56,9510.15,63,941.0,0,Jo,Jo
10218,Ermal Beqiri,55,M,Po,Jo,0.0,49391.95,365245.0,Panjohur,2.0,Jo,29173.37,7893.86,44,743.0,0,Jo,Jo
46867,Almir Ivziku,29,F,Po,Jo,0.0,288677.64,722.0,Staf qëndror,2.0,Jo,59777.44,70264.85,17,796.0,0,Jo,Jo
36490,Dori Maliqi,46,F,Po,Po,0.0,226008.76,1090.0,Panjohur,2.0,Jo,30018.35,37817.28,8,651.0,0,Jo,Jo
62223,Flutura Lila Domi,42,M,Jo,Jo,1.0,78445.57,4728.0,Staf i shitjeve,2.0,Jo,26822.59,18991.25,6,662.0,0,Jo,Jo
42647,Bejko Agron Durres,49,M,Po,Po,0.0,114116.37,1077.0,Punëtorë të thjeshtë,2.0,Po,37000.84,13723.54,55,654.0,0,Jo,Jo
53197,Djal Mire,55,M,Po,Po,2.0,161777.03,1688.0,Shofer,4.0,Jo,9574.95,36078.08,49,761.0,0,Jo,Jo
17200,Ardin Dojka,54,M,Po,Jo,0.0,262768.86,7341.0,Punëtorë të thjeshtë,2.0,Jo,39470.8,88120.02,11,901.0,0,Jo,Jo
58126,Idriko Korra,54,M,Po,Jo,0.0,292914.27,1764.0,Punëtorë të thjeshtë,2.0,Jo,53492.3,39637.13,94,816.0,0,Jo,Jo
60183,Eklerd Avllaj,32,M,Jo,Po,0.0,216742.82,620.0,Staf qëndror,2.0,Jo,26313.96,23489.53,87,571.0,1,Po,Po
3324,Muharem Guga,49,F,Jo,Jo,1.0,134363.7,4215.0,Panjohur,3.0,Jo,39206.53,21992.26,74,519.0,0,Jo,Po
57918,Ira Avllaj,40,F,Po,Po,1.0,265267.16,1923.0,Panjohur,3.0,Po,51002.15,35577.54,98,929.0,0,Jo,Jo
41601,Gezime Avllaj,40,F,Po,Jo,1.0,144276.67,563.0,Kontabilist,3.0,Jo,52123.05,19691.7,81,800.0,0,Jo,Jo
65096,Ana Avllaj,43,M,Po,Po,0.0,324400.59,365249.0,Panjohur,2.0,Jo,61564.48,43527.37,26,748.0,0,Jo,Jo
20485,Lulzim Alla,23,M,Jo,Po,0.0,163729.98,413.0,Staf i shitjeve,2.0,Jo,45387.41,50967.88,67,712.0,0,Jo,Jo
21950,Pellumb Gjini Pellumb,46,F,Jo,Po,0.0,156787.29,1672.0,Staf i shitjeve,2.0,Jo,22409.3,19039.2,86,928.0,0,Jo,Jo
59216,Jola Jola,36,M,Po,Po,1.0,229365.12,306.0,Staf gatimi,3.0,Jo,26697.45,57658.36,77,913.0,0,Jo,Jo
38832,Luli Tirona,54,F,Jo,Jo,1.0,308944.36,5419.0,Shofer,3.0,Po,40736.35,37038.11,79,600.0,1,Po,Po
48902,Elka Dafa,39,M,Jo,Jo,0.0,227509.97,2001.0,Punëtorë të thjeshtë,1.0,Jo,90316.89,37681.23,73,578.0,1,Po,Po
9016,Astrit Murati,46,M,Jo,Po,1.0,132461.23,2239.0,Staf qëndror,2.0,Jo,15507.34,18371.08,81,777.0,0,Jo,Jo
51640,Artan Shkurti,45,F,Jo,Jo,0.0,192184.61,3390.0,Staf i shërbimeve private,1.0,Jo,17689.68,52649.5,33,657.0,0,Jo,Jo
29607,Eda Meshi,28,M,Jo,Jo,0.0,134354.19,475.0,Staf i shitjeve,1.0,Jo,46473.22,17509.17,8,909.0,0,Jo,Jo
7007,Shyqyri Hodo Ii,31,F,Jo,Po,0.0,77085.59,893.0,Stafi i teknologjisë së lartë,2.0,Jo,29433.38,14330.46,90,826.0,0,Jo,Jo
58598,Elena Nico,38,M,Jo,Po,0.0,163078.31,1031.0,Staf i shërbimeve private,1.0,Jo,27766.52,28519.14,24,799.0,0,Jo,Jo
37541,Sergen Nerguti,23,F,Jo,Po,1.0,141754.6,1164.0,Panjohur,3.0,Po,9498.5,42697.46,29,665.0,0,Jo,Jo
25791,Lida Lohja,27,M,Jo,Po,1.0,138302.3,2770.0,Staf sigurimi,3.0,Jo,18663.26,47399.15,35,824.0,0,Jo,Jo
5885,Dritan Salianji,32,M,Jo,Po,2.0,94630.85,524.0,Staf i shitjeve,4.0,Jo,9723.95,15998.72,78,636.0,1,Po,Po
419,Zhoel Salianji,32,M,Jo,Po,0.0,130065.19,365242.0,Panjohur,1.0,Jo,16316.79,25690.24,60,695.0,0,Jo,Jo
17949,Lirim Hajdini,51,M,Jo,Po,3.0,121681.71,733.0,Panjohur,5.0,Po,22103.12,21941.13,29,845.0,0,Jo,Jo
51007,Besim Prela,44,F,Jo,Po,1.0,105796.61,986.0,Staf gatimi,3.0,Jo,29843.75,25794.5,52,835.0,0,Jo,Jo
56553,Alba Nikshiqi,35,M,Po,Po,0.0,192980.1,276.0,Shofer,1.0,Po,15629.3,47724.1,83,641.0,1,Po,Po
9181,Agim Sinojmeri,44,M,Jo,Jo,0.0,168815.72,7090.0,Stafi i teknologjisë së lartë,1.0,Jo,26155.83,36083.25,23,767.0,0,Jo,Jo
14592,Artan Bako,29,F,Po,Jo,0.0,213401.09,1036.0,Staf i teknologjisë informative,2.0,Po,51816.64,27061.39,96,569.0,1,Po,Po
23967,Anisa Dervishaj,40,M,Jo,Jo,0.0,166685.4,762.0,Shofer,1.0,Jo,22671.95,29894.44,30,773.0,0,Jo,Jo
6583,Saimir Halilaj,42,M,Jo,Po,0.0,39914.81,365252.0,Panjohur,2.0,Jo,31816.19,4838.79,60,715.0,0,Jo,Jo
33403,Ervin Gjylameti,43,M,Jo,Po,0.0,192287.86,7192.0,Shofer,2.0,Jo,48825.05,26939.82,29,791.0,0,Jo,Jo
48275,Margarit Stefa,41,M,Po,Po,0.0,145027.05,567.0,Staf sigurimi,1.0,Jo,26269.15,27549.53,9,827.0,0,Jo,Jo
638,Erjon Selhanej,27,M,Po,Po,0.0,164638.23,1398.0,Punëtorë të thjeshtë,2.0,Jo,22262.6,56681.94,24,744.0,0,Jo,Jo
10301,Erald Rusi,34,M,Po,Po,0.0,104835.37,566.0,Shofer,2.0,Jo,18991.94,19307.51,37,782.0,0,Jo,Jo
1314,Besi Gjocaj,25,F,Jo,Po,0.0,138707.53,,Staf i shitjeve,2.0,Jo,32199.83,18152.31,39,667.0,0,Jo,Jo
55710,Kostanca Muco,44,M,Po,Jo,1.0,142992.91,799.0,Staf i shërbimeve private,2.0,Jo,26409.11,50790.92,96,760.0,0,Jo,Jo
38064,Ademi Arnold,30,F,Jo,Po,0.0,111263.33,365251.0,Panjohur,2.0,Jo,14864.41,32009.92,94,678.0,0,Jo,Jo
43307,Blerta Mlloja,37,M,Jo,Jo,0.0,192755.65,310.0,Staf i shërbimeve private,2.0,Jo,14694.33,38315.2,60,947.0,0,Jo,Jo
23095,Astrit Bajrami,48,M,Jo,Po,0.0,110180.62,365244.0,Panjohur,2.0,Jo,15072.75,13553.14,64,889.0,0,Jo,Jo
35576,Ismet Kukaj,38,M,,Po,0.0,218910.81,654.0,Staf sigurimi,2.0,Jo,35266.05,77292.41,50,829.0,0,Jo,Jo
54570,Taulant Shaqiri,37,M,Jo,Po,1.0,165961.37,273.0,Panjohur,3.0,Jo,19343.1,25074.09,7,933.0,0,Jo,Jo
60335,Genci Troshani,53,M,Po,Po,0.0,107876.96,183.0,Stafi i teknologjisë së lartë,2.0,Po,17095.59,13548.02,45,663.0,0,Jo,Jo
47435,Suad Plangaj,49,M,Jo,Po,0.0,197313.4,2779.0,Staf i gastronomisë,2.0,Jo,34879.39,30638.73,75,670.0,0,Jo,Jo
2352,Kle Di,36,F,Jo,Po,0.0,226599.1,901.0,Panjohur,1.0,Jo,25078.83,50285.32,46,817.0,0,Jo,Jo
36068,Erjona Leva,55,M,Po,Po,0.0,104498.24,816.0,Shofer,2.0,Po,7061.15,21387.16,78,788.0,0,Jo,Jo
30214,Hamdi Leva,52,M,Jo,Jo,0.0,80881.09,616.0,Shofer,1.0,Jo,26993.27,17937.0,7,926.0,0,Jo,Jo
5741,Mondi Leva,26,M,Po,Jo,0.0,212808.9,7539.0,Shofer,2.0,Jo,42465.17,65318.57,52,874.0,0,Jo,Jo
12982,Dridit Tube,41,M,Jo,Po,0.0,78272.22,7577.0,Staf gatimi,1.0,Jo,5746.83,17910.29,66,672.0,0,Jo,Jo
37020,Nisar Shehi,38,M,Po,Po,0.0,144066.69,1713.0,Menaxher,2.0,,48660.84,28970.23,39,670.0,0,Jo,Jo
56007,Artani Miruku,37,F,Jo,Po,0.0,220223.42,2453.0,Staf i gastronomisë,1.0,Jo,25016.97,42476.84,95,886.0,0,Jo,Jo
42218,Bora Miruku,52,F,Jo,Po,0.0,209116.0,365240.0,Panjohur,2.0,Jo,14078.36,25515.47,51,889.0,0,Jo,Jo
12913,Donika Halili Neziri,35,M,Po,Jo,0.0,201810.87,5460.0,Menaxher,2.0,Jo,28747.54,21724.13,55,719.0,0,Jo,Jo
45900,Ilir Rragami,50,M,Jo,Jo,1.0,97807.32,1638.0,Shofer,3.0,Jo,34047.49,17405.55,92,595.0,1,Po,Po
31623,Lad Rragami,34,M,Jo,Po,0.0,401768.6,4588.0,Punëtorë të thjeshtë,2.0,Jo,22296.06,51708.56,16,771.0,0,Jo,Jo
55258,Devi Devis,37,F,Jo,Po,0.0,134998.84,365247.0,Panjohur,1.0,Jo,28942.95,41293.96,55,820.0,0,Jo,Jo
25136,Arbiana Lavdari,44,F,Po,Po,0.0,189542.52,13979.0,Shofer,2.0,Jo,16201.61,33824.7,78,852.0,0,Jo,Jo
24367,Riana Hida,26,F,Jo,Po,0.0,261056.07,1849.0,Staf i shitjeve,2.0,Jo,22789.14,81083.98,74,680.0,0,Jo,Jo
36950,Elona Mezini,34,M,Jo,Jo,1.0,140612.43,1069.0,Punëtorë të thjeshtë,2.0,Jo,23775.21,18242.52,7,924.0,0,Jo,Jo
26827,Eu Kapllani,37,M,Jo,Jo,0.0,172629.08,257.0,Menaxher,2.0,Jo,66917.18,40515.7,3,681.0,0,Jo,Jo
54344,Arben Qarri,48,F,Jo,Po,0.0,120857.85,3817.0,Panjohur,2.0,Jo,37260.11,31733.83,93,727.0,0,Jo,Jo
3396,Enejda Milori,40,M,Po,Jo,0.0,347393.74,396.0,Punëtorë të thjeshtë,2.0,Jo,29595.53,101322.84,54,824.0,0,Jo,Jo
56734,Rezart Veleshnja,37,M,Po,Po,1.0,205291.83,365242.0,Panjohur,3.0,Jo,35987.63,57724.91,96,667.0,0,Jo,Po
58085,Agron Spaho,23,M,Jo,Jo,0.0,107583.77,1755.0,Staf i shitjeve,2.0,Jo,19995.08,13498.85,95,665.0,0,Jo,Jo
260,Abjol Lukaj,25,F,Jo,Po,0.0,231963.37,1752.0,Staf qëndror,1.0,Po,26619.92,38599.92,92,907.0,0,Jo,Jo
8794,Marieta Deda,53,M,Jo,Po,0.0,108709.04,514.0,Staf i gastronomisë,2.0,Po,13736.84,19415.33,43,757.0,0,Jo,Jo
6543,Samuel Sukaj,50,F,Po,Jo,1.0,149249.1,1860.0,Staf i shërbimeve private,3.0,Po,45536.77,55585.98,5,655.0,0,Jo,Jo
52734,Adela Lamce,28,F,Jo,Po,0.0,86832.87,2140.0,Staf i shitjeve,2.0,Jo,24376.58,12331.0,57,934.0,0,Jo,Jo
31346,Lea Mirela,24,F,Po,Jo,0.0,174890.48,777.0,Punëtorë të thjeshtë,2.0,Po,22088.94,19438.94,13,902.0,0,Jo,Jo
49848,Esmeralda Taraboshi,50,M,Po,Po,1.0,240786.97,2112.0,Staf qëndror,3.0,Po,47230.79,33288.66,73,667.0,0,Jo,Jo
4055,Tonin Shkafi,32,F,Jo,Jo,0.0,111779.84,365246.0,Panjohur,1.0,Jo,28060.53,25191.28,48,861.0,0,Jo,Jo
36545,Lindita E Beni Rroku,42,F,Jo,Po,2.0,134273.87,2023.0,Panjohur,4.0,Jo,26115.15,28833.63,53,945.0,0,Jo,Jo
39403,Monda Repishti,40,M,Jo,Po,0.0,169308.64,365249.0,Panjohur,2.0,Jo,11886.54,20524.15,62,794.0,0,Jo,Jo
50741,Ndricim Duli,53,M,Po,Po,,276839.22,5964.0,Menaxher,2.0,Jo,49433.77,78194.39,88,662.0,0,Jo,Jo
12647,Ant Fener,37,M,Jo,Po,0.0,288183.81,1796.0,Stafi i teknologjisë së lartë,2.0,Jo,44911.43,49694.43,23,908.0,0,Jo,Jo
58733,Artan Kolani,25,M,Jo,Jo,1.0,109744.23,2639.0,Staf gatimi,3.0,Jo,8944.65,27557.66,51,663.0,0,Jo,Jo
37534,Indrit Sela,36,M,Jo,Po,0.0,214960.37,365240.0,Panjohur,1.0,Jo,25078.33,47414.49,34,920.0,0,Jo,Jo
49038,Arben Rroku,27,F,Jo,Po,1.0,132408.17,1817.0,Staf qëndror,3.0,Jo,27399.55,38785.4,89,685.0,0,Jo,Jo
9003,Kleida Tufi,42,M,Po,Po,0.0,276819.68,2640.0,Menaxher,2.0,Jo,36523.81,47936.1,0,858.0,0,Jo,Jo
37797,Shkelqim Pula,42,M,Jo,Po,0.0,340087.17,365242.0,Panjohur,2.0,Jo,71480.69,70908.07,59,836.0,0,Jo,Jo
17267,Diamant Pula,32,F,Jo,Jo,0.0,195191.92,1061.0,Staf qëndror,2.0,Jo,26083.18,23992.66,99,709.0,0,Jo,Jo
11509,Migena Plaku,39,M,Po,Po,0.0,100347.3,680.0,Punëtorë të thjeshtë,2.0,Po,31755.87,12028.68,41,831.0,0,Jo,Jo
7802,Fisnik Haxhiu,47,M,Jo,Jo,0.0,405589.92,254.0,Punëtorë të thjeshtë,1.0,Po,57747.9,86065.74,41,840.0,0,Jo,Jo
21291,Artan Habibi,50,F,Jo,Po,0.0,103175.18,365245.0,Panjohur,2.0,Jo,21049.19,19677.29,82,858.0,0,Jo,Jo
18971,Qamil Shkalla,45,M,Jo,Po,0.0,148029.78,1942.0,Staf i shitjeve,1.0,Jo,23059.61,38161.04,76,527.0,1,Po,Po
199,Redi Beti,35,F,Jo,Po,,137704.38,470.0,Staf pastrimi,2.0,Po,23268.95,24838.78,64,655.0,0,Jo,Jo
1601,Iris Kruja,27,M,Po,Po,0.0,230498.22,1513.0,Shofer,2.0,Jo,55718.89,28175.78,20,869.0,0,Jo,Jo
6305,Elton Ulqinaku,55,F,Jo,Po,2.0,272261.22,1194.0,Shofer,3.0,Jo,29306.1,69327.5,20,761.0,0,Jo,Jo
40407,Vjollca Thanasi,51,M,Jo,Po,0.0,128951.96,738.0,Agjent i patundshmërisë,1.0,Jo,30879.22,41147.8,93,656.0,0,Jo,Po
13444,Ermal Fani,46,F,Po,Po,1.0,121051.0,,Punëtorë të thjeshtë,3.0,Jo,37987.98,27812.37,5,869.0,0,Jo,Jo
64547,Anila Alliu,25,F,Po,Jo,1.0,196315.18,1231.0,Staf qëndror,3.0,Jo,28683.86,49134.44,10,780.0,0,Jo,Jo
44482,Elson Plaku,31,F,Jo,Po,0.0,152447.12,1176.0,Staf i shërbimeve private,2.0,Jo,34609.33,50189.83,74,884.0,0,Jo,Jo
1400,Bardhoshe Hasa,47,F,Jo,Po,0.0,340970.96,5170.0,Punëtorë të thjeshtë,2.0,Jo,30697.45,122483.37,19,685.0,0,Jo,Jo
13039,Alesia Haxhillari,36,M,Jo,Po,0.0,259964.49,671.0,Staf mjekësor,1.0,Jo,10701.52,61985.44,57,879.0,0,Jo,Jo
17979,Anjeza Haxhillari,48,F,Jo,Jo,,326058.76,1533.0,Menaxher,3.0,Jo,38999.23,63777.88,79,896.0,0,Jo,Jo
59381,Etleva Buzo,32,M,Jo,Po,0.0,208638.46,2761.0,Shofer,2.0,Po,50623.52,56595.27,49,748.0,0,Jo,Jo
38593,Elida Memishaj,48,F,Jo,Po,0.0,309445.28,4278.0,Punëtorë të thjeshtë,2.0,Jo,90939.64,95629.41,98,877.0,0,Jo,Jo
46350,Ornela Hajdini,51,M,Po,Jo,0.0,105379.22,2652.0,Staf i shitjeve,2.0,Jo,50084.96,22918.94,94,695.0,0,Jo,Po
20087,Valmir Imeri,44,F,Po,Po,,285415.56,2820.0,Panjohur,2.0,Jo,41797.09,58586.3,73,931.0,0,Jo,Jo
47030,Elena Zoto,42,F,Jo,Po,0.0,294297.74,1830.0,Staf i shitjeve,1.0,Jo,87841.1,39880.13,8,789.0,0,Jo,Jo
42768,Shahe Isufi,39,F,Po,Po,0.0,106494.69,758.0,Punëtorë të thjeshtë,1.0,Po,23831.93,35104.42,7,725.0,0,Jo,Jo
45402,Giulia DajÃ§i,51,M,Po,Po,1.0,190305.54,1147.0,Shofer,3.0,Jo,22787.23,44647.99,39,788.0,0,Jo,Jo
50190,Erlind Abrashi,35,M,Jo,Po,0.0,145909.56,1203.0,Menaxher,2.0,Jo,48382.98,22844.38,90,669.0,0,Jo,Jo
40887,Bardhi Belba,45,F,Jo,Po,1.0,109519.65,365245.0,Panjohur,2.0,Jo,28271.95,35020.17,64,868.0,0,Jo,Jo
39294,Diana Prela,34,M,Po,Po,2.0,147128.55,3019.0,Panjohur,4.0,Jo,9823.16,50947.69,71,844.0,0,Jo,Jo
15418,Fatjoni Servis,23,F,Po,Jo,1.0,159155.98,2745.0,Punëtorë të thjeshtë,3.0,Jo,38154.9,30870.38,34,801.0,0,Jo,Jo
34623,Tani Dizdari,41,M,Jo,Po,0.0,171098.0,6642.0,Staf qëndror,1.0,Jo,20466.24,48343.05,84,712.0,0,Jo,Jo
18126,Arjan Thaka,40,M,Po,Po,0.0,138650.34,4339.0,Staf mjekësor,2.0,Jo,29072.16,49076.32,30,829.0,0,Jo,Jo
10568,Afrim Nezaj,38,M,Po,Jo,0.0,367523.34,2923.0,Staf qëndror,1.0,Po,19142.19,71161.0,12,870.0,0,Jo,Jo
22420,Glenis Ismailaj,27,M,Po,Po,0.0,156178.8,365240.0,Panjohur,2.0,Jo,39587.22,36994.18,61,911.0,0,Jo,Jo
21244,Perparim Halilaj,47,F,Jo,Po,0.0,214375.1,1629.0,Panjohur,2.0,Jo,25623.25,63517.9,88,745.0,0,Jo,Jo
30915,Diana Dafa,48,M,Jo,Po,0.0,134132.0,4229.0,Panjohur,1.0,Jo,30691.24,31029.45,17,932.0,0,Jo,Jo
3036,Umer Ukperaj,45,M,Po,Jo,1.0,157700.28,3796.0,Panjohur,3.0,Jo,12501.04,20666.65,98,801.0,0,Jo,Jo
29965,Shaban Konja,48,M,Po,Jo,0.0,264338.55,1308.0,Staf qëndror,2.0,Jo,22122.82,50250.78,23,667.0,0,Jo,Jo
1061,Edmond Bungaja,33,F,Jo,Po,0.0,183289.48,5050.0,Punëtorë të thjeshtë,2.0,Jo,17801.83,32075.55,96,802.0,0,Jo,Jo
62483,Joni Dushku,38,F,Jo,Po,0.0,102328.46,7198.0,Staf i shitjeve,2.0,Jo,11102.86,37993.87,66,666.0,0,Jo,Jo
5025,Denisa Pervataj,54,M,Jo,Po,1.0,67753.46,365251.0,Panjohur,3.0,Jo,8036.4,14392.05,56,728.0,0,Jo,Jo
32286,Gazi Hoxha,35,F,Jo,Po,0.0,138636.96,365247.0,Panjohur,2.0,Jo,24318.24,19847.13,52,943.0,0,Jo,Jo
57488,Irma Dizdari,45,M,Jo,Po,2.0,47681.59,3031.0,Staf mjekësor,4.0,Jo,13055.99,18050.28,27,879.0,0,Jo,Jo
39990,Erion Dimroci,49,F,Jo,Jo,1.0,120553.39,816.0,Staf gatimi,2.0,Jo,10219.88,16292.17,86,820.0,0,Jo,Jo
48971,Alfrida Hoxhaj,29,M,Po,Po,0.0,155309.9,1609.0,Staf qëndror,1.0,Po,34938.05,50082.14,2,852.0,0,Jo,Jo
44836,Hiqmet Mehmetaj,51,M,Jo,Po,0.0,118153.92,365245.0,Panjohur,1.0,Jo,24898.83,15540.92,16,654.0,0,Jo,Jo
